,CustomerID,MonetaryValue,Frequncy,LastInvoiceDate,Recency,Cluster,ClusterLabel,MonetaryValue Per 100 Pounds 
1766,14754.0,638.05,2,2011-02-17 12:21:00,294,0,Win-Back Campaign,6.3805
1768,14756.0,738.96,1,2011-11-24 18:13:00,14,1,Minimal Effort Group,7.389600000000001
1769,14757.0,420.5,1,2011-09-25 14:36:00,74,1,Minimal Effort Group,4.205
1770,14758.0,1484.06,4,2011-07-18 08:21:00,144,2,Loyal VIPs,14.8406
1771,14759.0,1625.97,3,2011-08-19 08:57:00,112,2,Loyal VIPs,16.2597
1772,14760.0,89.2,1,2011-02-15 16:27:00,296,0,Win-Back Campaign,0.892
1773,14761.0,255.9,2,2011-10-12 12:10:00,58,1,Minimal Effort Group,2.559
1774,14762.0,300.52,1,2011-03-21 08:20:00,263,0,Win-Back Campaign,3.0052
1775,14764.0,278.3,1,2011-10-24 11:54:00,46,1,Minimal Effort Group,2.783
1776,14765.0,254.11,3,2011-08-19 15:06:00,111,3,Upsell Potential,2.5411
1778,14768.0,192.60000000000002,2,2011-08-04 13:25:00,126,1,Minimal Effort Group,1.9260000000000002
1780,14770.0,876.42,2,2011-04-21 14:21:00,231,0,Win-Back Campaign,8.764199999999999
1781,14772.0,139.26,1,2011-08-19 15:04:00,111,1,Minimal Effort Group,1.3925999999999998
1782,14775.0,1011.9,3,2011-07-25 12:12:00,137,3,Upsell Potential,10.119
1784,14778.0,730.86,2,2011-08-04 15:23:00,126,3,Upsell Potential,7.3086
1785,14779.0,386.15,3,2011-03-04 12:42:00,279,0,Win-Back Campaign,3.8615
1786,14780.0,447.68,2,2011-09-21 15:15:00,78,1,Minimal Effort Group,4.4768
1787,14782.0,200.10000000000002,1,2011-01-24 11:12:00,319,0,Win-Back Campaign,2.0010000000000003
1788,14784.0,289.99,2,2011-11-13 13:30:00,25,1,Minimal Effort Group,2.8999
1789,14785.0,77.4,2,2011-11-29 13:21:00,9,1,Minimal Effort Group,0.774
1790,14788.0,679.4399999999999,2,2011-12-02 17:06:00,6,1,Minimal Effort Group,6.7943999999999996
1791,14789.0,197.64,1,2011-11-11 08:59:00,28,1,Minimal Effort Group,1.9764
1792,14790.0,745.06,4,2011-08-12 12:15:00,119,3,Upsell Potential,7.4506
1793,14792.0,6.2,1,2011-10-07 09:19:00,63,1,Minimal Effort Group,0.062
1794,14793.0,228.99,1,2011-11-18 14:50:00,20,1,Minimal Effort Group,2.2899000000000003
1795,14794.0,1319.91,7,2011-05-20 11:53:00,203,2,Loyal VIPs,13.199100000000001
1796,14795.0,131.45000000000002,1,2011-06-26 13:04:00,165,1,Minimal Effort Group,1.3145000000000002
1798,14798.0,173.74,3,2011-07-18 14:40:00,143,3,Upsell Potential,1.7374
1799,14799.0,157.7,1,2011-10-19 16:16:00,50,1,Minimal Effort Group,1.577
1801,14801.0,193.14,1,2011-10-09 15:24:00,60,1,Minimal Effort Group,1.9313999999999998
1802,14803.0,845.55,3,2011-06-30 13:58:00,161,3,Upsell Potential,8.455499999999999
1803,14804.0,353.27,1,2011-12-01 11:20:00,8,1,Minimal Effort Group,3.5326999999999997
1804,14805.0,554.65,4,2011-11-24 16:20:00,14,3,Upsell Potential,5.5465
1805,14806.0,193.39000000000001,1,2011-09-25 15:32:00,74,1,Minimal Effort Group,1.9339000000000002
1808,14813.0,155.43,2,2010-12-05 11:57:00,369,0,Win-Back Campaign,1.5543
1809,14815.0,778.5,2,2011-11-03 11:36:00,36,1,Minimal Effort Group,7.785
1810,14816.0,271.85,1,2011-05-26 13:16:00,196,0,Win-Back Campaign,2.7185
1811,14817.0,1010.34,2,2011-05-23 13:35:00,199,3,Upsell Potential,10.1034
1812,14818.0,657.8,3,2011-09-27 11:01:00,73,3,Upsell Potential,6.577999999999999
1813,14819.0,272.07,2,2011-05-31 13:50:00,191,0,Win-Back Campaign,2.7207
1814,14820.0,507.29,4,2011-09-25 13:24:00,74,3,Upsell Potential,5.072900000000001
1815,14821.0,48.800000000000004,1,2010-12-08 08:43:00,366,0,Win-Back Campaign,0.48800000000000004
1816,14823.0,321.43,3,2011-06-12 13:12:00,179,3,Upsell Potential,3.2143
1817,14824.0,1127.71,4,2011-09-09 14:12:00,90,3,Upsell Potential,11.2771
1819,14828.0,2139.76,3,2011-05-27 10:16:00,196,2,Loyal VIPs,21.3976
1820,14829.0,697.55,4,2011-06-08 14:29:00,183,3,Upsell Potential,6.975499999999999
1821,14830.0,196.28,1,2011-10-17 14:29:00,52,1,Minimal Effort Group,1.9628
1822,14834.0,1720.3,6,2011-09-29 10:49:00,71,2,Loyal VIPs,17.203
1823,14836.0,102.44999999999999,3,2011-11-09 13:26:00,29,1,Minimal Effort Group,1.0245
1824,14837.0,1649.5,4,2011-09-11 10:58:00,89,2,Loyal VIPs,16.495
1825,14840.0,62.85,1,2011-03-17 12:00:00,267,0,Win-Back Campaign,0.6285000000000001
1829,14847.0,309.4,1,2011-07-14 10:52:00,148,1,Minimal Effort Group,3.094
1831,14850.0,325.75,1,2011-02-01 11:21:00,311,0,Win-Back Campaign,3.2575
1832,14851.0,511.35,2,2011-03-28 14:59:00,255,0,Win-Back Campaign,5.1135
1834,14853.0,475.8,2,2011-05-12 15:17:00,210,0,Win-Back Campaign,4.758
1836,14855.0,645.65,2,2011-08-12 14:02:00,118,3,Upsell Potential,6.4565
1837,14856.0,1311.3799999999999,3,2011-11-03 14:53:00,35,3,Upsell Potential,13.1138
1838,14857.0,1173.12,2,2011-07-14 15:03:00,147,3,Upsell Potential,11.7312
1839,14859.0,1353.74,4,2011-09-20 13:19:00,79,2,Loyal VIPs,13.5374
1840,14860.0,170.32,1,2011-11-20 14:17:00,18,1,Minimal Effort Group,1.7031999999999998
1841,14861.0,125.79,1,2011-10-18 12:54:00,51,1,Minimal Effort Group,1.2579
1842,14862.0,841.1999999999999,2,2011-07-14 11:20:00,148,3,Upsell Potential,8.411999999999999
1843,14863.0,266.76,1,2011-11-10 15:04:00,28,1,Minimal Effort Group,2.6675999999999997
1844,14865.0,52.2,2,2011-12-02 16:25:00,6,1,Minimal Effort Group,0.522
1846,14867.0,710.28,3,2011-06-07 11:39:00,185,3,Upsell Potential,7.102799999999999
1848,14869.0,725.7,2,2011-08-28 16:09:00,102,3,Upsell Potential,7.257000000000001
1849,14870.0,327.25,1,2011-03-23 10:51:00,261,0,Win-Back Campaign,3.2725
1850,14871.0,522.38,4,2011-06-14 13:04:00,177,3,Upsell Potential,5.2238
1851,14873.0,519.68,1,2011-05-13 13:52:00,209,0,Win-Back Campaign,5.1968
1852,14875.0,1465.3200000000002,2,2011-08-24 12:20:00,106,3,Upsell Potential,14.653200000000002
1854,14880.0,706.19,3,2011-09-23 13:42:00,76,3,Upsell Potential,7.0619000000000005
1855,14881.0,255.4,1,2011-11-20 11:06:00,19,1,Minimal Effort Group,2.5540000000000003
1856,14882.0,589.7,2,2011-11-06 10:15:00,33,1,Minimal Effort Group,5.897
1857,14883.0,761.59,6,2011-09-27 14:58:00,72,2,Loyal VIPs,7.6159
1858,14885.0,765.3199999999999,1,2011-07-31 12:05:00,131,1,Minimal Effort Group,7.653199999999999
1859,14886.0,364.8,1,2011-04-01 08:56:00,252,0,Win-Back Campaign,3.648
1860,14887.0,1862.0,1,2011-09-21 15:32:00,78,3,Upsell Potential,18.62
1861,14888.0,369.2,1,2011-05-16 14:58:00,206,0,Win-Back Campaign,3.6919999999999997
1862,14889.0,135.9,1,2011-01-07 15:19:00,335,0,Win-Back Campaign,1.359
1863,14890.0,125.65,1,2011-03-31 11:57:00,253,0,Win-Back Campaign,1.2565
1864,14891.0,554.38,2,2011-07-14 18:08:00,147,3,Upsell Potential,5.5438
1865,14893.0,1237.8500000000001,2,2011-11-30 12:31:00,8,3,Upsell Potential,12.3785
1866,14894.0,655.75,1,2011-09-15 13:51:00,84,1,Minimal Effort Group,6.5575
1868,14896.0,468.77000000000004,2,2011-05-19 10:20:00,204,0,Win-Back Campaign,4.6877
1869,14897.0,1366.38,4,2011-09-12 16:06:00,87,2,Loyal VIPs,13.663800000000002
1870,14898.0,1303.52,6,2011-07-28 14:03:00,133,2,Loyal VIPs,13.0352
1872,14902.0,332.66,1,2011-11-14 10:34:00,25,1,Minimal Effort Group,3.3266000000000004
1874,14904.0,1025.44,2,2011-12-07 12:55:00,1,3,Upsell Potential,10.2544
1875,14905.0,616.15,2,2011-07-05 12:41:00,156,3,Upsell Potential,6.1615
1877,14908.0,277.8,1,2011-09-26 12:56:00,73,1,Minimal Effort Group,2.778
1878,14910.0,434.35,4,2011-12-07 10:06:00,2,3,Upsell Potential,4.343500000000001
1880,14912.0,867.85,2,2011-04-07 11:06:00,246,0,Win-Back Campaign,8.6785
1881,14913.0,1227.43,4,2011-06-09 14:14:00,182,2,Loyal VIPs,12.2743
1882,14915.0,307.48,2,2011-09-09 13:34:00,90,1,Minimal Effort Group,3.0748
1883,14916.0,1268.98,4,2011-09-07 10:07:00,93,2,Loyal VIPs,12.6898
1884,14918.0,1610.15,2,2011-08-16 11:50:00,115,3,Upsell Potential,16.1015
1885,14920.0,977.77,2,2011-05-11 10:32:00,212,3,Upsell Potential,9.7777
1886,14921.0,1316.07,2,2011-05-22 12:51:00,200,3,Upsell Potential,13.160699999999999
1887,14923.0,749.1,1,2011-10-20 11:51:00,50,1,Minimal Effort Group,7.4910000000000005
1888,14924.0,310.05,1,2011-04-08 09:25:00,245,0,Win-Back Campaign,3.1005000000000003
1889,14929.0,223.88,1,2011-11-07 17:21:00,31,1,Minimal Effort Group,2.2388
1891,14931.0,864.6800000000001,4,2011-09-26 12:11:00,74,3,Upsell Potential,8.6468
1892,14932.0,313.53,1,2010-12-09 11:48:00,365,0,Win-Back Campaign,3.1352999999999995
1893,14934.0,1890.94,2,2011-09-19 10:10:00,81,2,Loyal VIPs,18.9094
1894,14935.0,1784.71,1,2011-02-15 14:44:00,296,0,Win-Back Campaign,17.8471
1896,14937.0,1621.88,3,2011-08-01 14:16:00,129,2,Loyal VIPs,16.2188
1898,14946.0,100.9,1,2011-11-25 13:33:00,13,1,Minimal Effort Group,1.0090000000000001
1899,14947.0,290.82,2,2011-09-28 15:48:00,71,1,Minimal Effort Group,2.9082
1900,14948.0,1101.97,6,2011-09-29 13:56:00,70,2,Loyal VIPs,11.0197
1901,14950.0,371.2,1,2011-11-20 13:48:00,18,1,Minimal Effort Group,3.7119999999999997
1902,14951.0,311.69,1,2011-09-21 15:15:00,78,1,Minimal Effort Group,3.1169
1904,14953.0,289.82,1,2011-11-14 14:59:00,24,1,Minimal Effort Group,2.8982
1905,14954.0,336.17,1,2011-11-27 14:30:00,11,1,Minimal Effort Group,3.3617000000000004
1906,14957.0,58.49,1,2011-03-31 17:59:00,252,0,Win-Back Campaign,0.5849
1907,14958.0,499.68,3,2011-07-15 14:20:00,146,3,Upsell Potential,4.9968
1908,14959.0,695.42,4,2011-08-22 09:28:00,109,3,Upsell Potential,6.954199999999999
1909,14960.0,221.27,2,2011-06-21 13:38:00,170,0,Win-Back Campaign,2.2127
1911,14962.0,126.7,1,2011-03-14 09:42:00,270,0,Win-Back Campaign,1.2670000000000001
1912,14963.0,1487.8,5,2011-06-09 12:30:00,182,2,Loyal VIPs,14.878
1913,14964.0,206.21,1,2011-04-06 14:13:00,246,0,Win-Back Campaign,2.0621
1914,14965.0,599.0,2,2011-09-04 13:20:00,95,1,Minimal Effort Group,5.99
1915,14966.0,191.32,1,2011-11-25 12:20:00,13,1,Minimal Effort Group,1.9132
1916,14967.0,463.8,1,2011-10-21 11:06:00,49,1,Minimal Effort Group,4.638
1917,14968.0,147.59,1,2011-11-09 13:58:00,29,1,Minimal Effort Group,1.4759
1918,14970.0,1592.06,4,2011-07-25 14:45:00,136,2,Loyal VIPs,15.9206
1919,14971.0,1116.57,3,2011-11-04 17:07:00,34,3,Upsell Potential,11.1657
1920,14972.0,114.77,1,2011-08-03 14:54:00,127,1,Minimal Effort Group,1.1477
1921,14973.0,1314.45,3,2011-08-24 15:51:00,106,3,Upsell Potential,13.1445
1922,14974.0,114.39,1,2011-11-02 13:01:00,36,1,Minimal Effort Group,1.1439
1923,14975.0,279.94,1,2011-10-13 14:08:00,56,1,Minimal Effort Group,2.7994
1924,14976.0,774.86,6,2011-08-30 17:23:00,100,2,Loyal VIPs,7.7486
1925,14978.0,1931.42,5,2011-09-28 13:07:00,71,2,Loyal VIPs,19.3142
1926,14981.0,102.12,1,2011-04-07 13:45:00,245,0,Win-Back Campaign,1.0212
1927,14984.0,213.27,2,2011-06-12 11:04:00,180,0,Win-Back Campaign,2.1327000000000003
1928,14985.0,296.75,2,2011-05-25 14:29:00,197,0,Win-Back Campaign,2.9675
1929,14987.0,326.4,2,2010-12-09 12:13:00,365,0,Win-Back Campaign,3.264
1930,14988.0,334.54,1,2011-05-12 12:05:00,211,0,Win-Back Campaign,3.3454
1931,14995.0,233.23000000000002,2,2011-03-04 13:14:00,279,0,Win-Back Campaign,2.3323
1932,14997.0,546.1999999999999,3,2011-09-12 13:34:00,87,3,Upsell Potential,5.462
1933,14998.0,429.87,2,2011-06-22 17:30:00,169,0,Win-Back Campaign,4.2987
1934,15000.0,490.52,1,2011-10-23 11:42:00,47,1,Minimal Effort Group,4.9052
1935,15002.0,1641.76,4,2011-08-16 10:44:00,115,2,Loyal VIPs,16.4176
1936,15004.0,1245.93,1,2011-07-15 14:05:00,146,3,Upsell Potential,12.4593
1938,15006.0,497.14,1,2011-10-19 15:08:00,50,1,Minimal Effort Group,4.9714
1939,15007.0,156.91,1,2011-07-03 16:00:00,158,1,Minimal Effort Group,1.5691
1940,15009.0,1261.78,3,2011-11-27 13:35:00,11,3,Upsell Potential,12.617799999999999
1941,15010.0,308.94,1,2011-11-04 12:42:00,34,1,Minimal Effort Group,3.0894
1942,15012.0,423.04,2,2010-12-01 12:49:00,372,0,Win-Back Campaign,4.2304
1943,15014.0,260.17,2,2011-06-16 19:40:00,175,0,Win-Back Campaign,2.6017
1944,15016.0,170.04,1,2011-06-20 12:06:00,172,0,Win-Back Campaign,1.7004
1945,15017.0,125.58,1,2011-11-06 10:33:00,33,1,Minimal Effort Group,1.2558
1946,15018.0,496.21000000000004,3,2011-04-01 09:56:00,252,0,Win-Back Campaign,4.9621
1947,15019.0,266.0,1,2011-03-18 12:35:00,265,0,Win-Back Campaign,2.66
1949,15022.0,905.04,4,2011-11-28 12:35:00,10,3,Upsell Potential,9.0504
1952,15025.0,377.01,1,2011-11-06 15:20:00,32,1,Minimal Effort Group,3.7701
1953,15026.0,464.2,3,2011-09-20 13:52:00,79,3,Upsell Potential,4.6419999999999995
1954,15027.0,1066.1499999999999,4,2011-06-24 14:33:00,167,3,Upsell Potential,10.661499999999998
1955,15028.0,627.13,4,2010-12-06 12:47:00,367,0,Win-Back Campaign,6.2713
1956,15030.0,518.28,2,2011-09-29 10:50:00,71,1,Minimal Effort Group,5.182799999999999
1957,15031.0,668.14,4,2011-08-21 15:35:00,109,3,Upsell Potential,6.6814
1961,15035.0,252.73000000000002,1,2011-09-11 11:08:00,89,1,Minimal Effort Group,2.5273000000000003
1962,15036.0,465.55,3,2011-09-28 15:42:00,71,3,Upsell Potential,4.6555
1963,15038.0,705.49,6,2011-06-05 11:14:00,187,2,Loyal VIPs,7.0549
1965,15041.0,180.35,1,2011-06-22 16:16:00,169,1,Minimal Effort Group,1.8034999999999999
1966,15042.0,135.93,1,2011-05-24 16:25:00,198,0,Win-Back Campaign,1.3593000000000002
1967,15043.0,537.0,1,2011-11-08 14:26:00,30,1,Minimal Effort Group,5.37
1969,15045.0,735.66,2,2011-07-11 11:33:00,151,3,Upsell Potential,7.356599999999999
1971,15047.0,343.62,1,2011-03-15 10:49:00,269,0,Win-Back Campaign,3.4362
1972,15048.0,384.05,4,2011-08-15 10:02:00,116,3,Upsell Potential,3.8405
1973,15049.0,121.17000000000002,1,2011-03-11 12:13:00,273,0,Win-Back Campaign,1.2117000000000002
1974,15050.0,1782.09,3,2011-09-29 13:45:00,70,2,Loyal VIPs,17.820899999999998
1975,15051.0,1391.61,3,2011-07-12 15:29:00,149,3,Upsell Potential,13.916099999999998
1976,15052.0,215.78,1,2011-01-24 15:52:00,318,0,Win-Back Campaign,2.1578
1977,15053.0,697.79,3,2011-07-06 13:06:00,155,3,Upsell Potential,6.9779
1978,15054.0,302.1,2,2011-11-27 15:02:00,11,1,Minimal Effort Group,3.0210000000000004
1979,15057.0,1489.5,2,2011-03-09 15:17:00,274,3,Upsell Potential,14.895
1982,15060.0,301.84,4,2011-12-01 13:47:00,7,3,Upsell Potential,3.0183999999999997
1984,15062.0,987.86,4,2011-09-29 16:51:00,70,3,Upsell Potential,9.8786
1985,15063.0,370.79999999999995,1,2011-05-10 13:25:00,212,0,Win-Back Campaign,3.7079999999999997
1987,15066.0,893.59,1,2011-10-17 13:25:00,52,1,Minimal Effort Group,8.9359
1988,15067.0,1744.76,3,2011-09-22 13:20:00,77,2,Loyal VIPs,17.4476
1989,15068.0,553.36,2,2011-03-28 14:27:00,255,0,Win-Back Campaign,5.5336
1990,15069.0,1109.53,1,2011-06-13 14:16:00,178,3,Upsell Potential,11.0953
1991,15070.0,106.2,1,2010-12-02 11:23:00,372,0,Win-Back Campaign,1.062
1992,15071.0,982.07,2,2011-09-07 11:43:00,93,3,Upsell Potential,9.8207
1993,15073.0,1043.41,3,2011-06-07 12:00:00,185,3,Upsell Potential,10.4341
1994,15074.0,748.87,1,2011-08-26 14:45:00,104,1,Minimal Effort Group,7.4887
1995,15075.0,773.03,1,2011-09-23 12:27:00,76,1,Minimal Effort Group,7.7303
1996,15076.0,880.85,1,2011-06-20 08:23:00,172,3,Upsell Potential,8.8085
1998,15079.0,895.61,4,2011-05-11 12:45:00,211,3,Upsell Potential,8.9561
1999,15081.0,504.8,5,2011-09-14 12:29:00,85,3,Upsell Potential,5.048
2000,15083.0,88.2,1,2011-03-28 12:18:00,255,0,Win-Back Campaign,0.882
2001,15087.0,306.94,1,2011-03-03 10:34:00,281,0,Win-Back Campaign,3.0694
2002,15088.0,1160.07,2,2011-11-18 13:14:00,20,3,Upsell Potential,11.6007
2004,15090.0,381.32,1,2011-02-04 14:03:00,307,0,Win-Back Campaign,3.8132
2005,15091.0,480.71,1,2011-10-03 12:47:00,66,1,Minimal Effort Group,4.8071
2006,15092.0,457.81,2,2011-05-08 14:10:00,214,0,Win-Back Campaign,4.5781
2008,15095.0,1370.6,4,2011-08-28 12:01:00,103,2,Loyal VIPs,13.706
2009,15096.0,219.39000000000001,1,2011-10-28 10:27:00,42,1,Minimal Effort Group,2.1939
2010,15097.0,248.08,1,2011-12-05 14:03:00,3,1,Minimal Effort Group,2.4808000000000003
2012,15099.0,410.48,1,2011-09-16 13:13:00,83,1,Minimal Effort Group,4.1048
2013,15100.0,876.0,3,2010-12-08 12:09:00,366,0,Win-Back Campaign,8.76
2014,15101.0,317.53,2,2010-12-15 12:54:00,358,0,Win-Back Campaign,3.1752999999999996
2015,15103.0,703.36,2,2011-09-14 13:54:00,85,3,Upsell Potential,7.0336
2016,15104.0,1027.44,2,2011-05-27 12:29:00,195,3,Upsell Potential,10.2744
2018,15106.0,1422.52,5,2011-07-21 17:02:00,140,2,Loyal VIPs,14.2252
2019,15107.0,319.5,6,2011-02-01 14:46:00,310,3,Upsell Potential,3.195
2020,15108.0,1159.25,3,2011-07-21 10:24:00,141,3,Upsell Potential,11.5925
2021,15109.0,484.95,1,2011-04-08 09:58:00,245,0,Win-Back Campaign,4.8495
2022,15110.0,996.1,4,2011-08-05 09:25:00,126,3,Upsell Potential,9.961
2023,15111.0,1567.48,3,2010-12-02 11:45:00,372,0,Win-Back Campaign,15.6748
2026,15115.0,340.11,1,2011-11-21 14:59:00,17,1,Minimal Effort Group,3.4011
2027,15116.0,1352.75,4,2011-07-28 09:48:00,134,2,Loyal VIPs,13.5275
2028,15117.0,1551.78,5,2011-08-11 11:51:00,120,2,Loyal VIPs,15.5178
2029,15118.0,244.8,1,2011-07-28 14:54:00,133,1,Minimal Effort Group,2.448
2030,15119.0,266.4,1,2011-04-08 09:08:00,245,0,Win-Back Campaign,2.6639999999999997
2031,15120.0,358.82,1,2011-07-29 09:48:00,133,1,Minimal Effort Group,3.5882
2032,15121.0,457.72,2,2011-02-24 12:41:00,287,0,Win-Back Campaign,4.5772
2033,15122.0,1633.78,3,2011-08-17 16:48:00,113,2,Loyal VIPs,16.3378
2034,15123.0,2199.31,2,2011-05-17 14:57:00,205,2,Loyal VIPs,21.9931
2035,15124.0,184.19,2,2011-06-01 09:06:00,191,0,Win-Back Campaign,1.8418999999999999
2037,15127.0,406.53,1,2011-10-05 10:30:00,65,1,Minimal Effort Group,4.0653
2038,15128.0,1471.0,4,2011-08-05 10:31:00,126,2,Loyal VIPs,14.71
2040,15130.0,330.11,1,2011-06-23 10:15:00,169,1,Minimal Effort Group,3.3011
2041,15132.0,977.9300000000001,5,2011-08-26 11:47:00,105,2,Loyal VIPs,9.779300000000001
2042,15133.0,982.42,3,2011-08-04 10:44:00,127,3,Upsell Potential,9.8242
2044,15135.0,139.05,1,2011-04-14 19:16:00,238,0,Win-Back Campaign,1.3905
2045,15136.0,1286.7,4,2011-09-04 16:05:00,95,2,Loyal VIPs,12.867
2046,15139.0,178.96,2,2011-04-14 11:39:00,239,0,Win-Back Campaign,1.7896
2048,15142.0,498.74,1,2011-10-24 12:51:00,45,1,Minimal Effort Group,4.9874
2049,15143.0,259.45,1,2011-04-28 12:03:00,225,0,Win-Back Campaign,2.5945
2051,15145.0,1194.73,4,2011-04-05 15:20:00,247,3,Upsell Potential,11.9473
2052,15146.0,1327.16,2,2011-06-28 12:09:00,164,3,Upsell Potential,13.271600000000001
2053,15147.0,623.5,1,2011-04-13 15:57:00,239,0,Win-Back Campaign,6.235
2054,15148.0,301.29,1,2011-11-29 08:21:00,10,1,Minimal Effort Group,3.0129
2055,15149.0,520.8000000000001,1,2011-07-29 10:58:00,133,1,Minimal Effort Group,5.208000000000001
2058,15153.0,329.25,1,2011-11-08 17:09:00,30,1,Minimal Effort Group,3.2925
2059,15154.0,296.42,1,2011-09-25 16:05:00,74,1,Minimal Effort Group,2.9642
2060,15156.0,961.49,3,2011-12-08 18:22:00,0,3,Upsell Potential,9.6149
2061,15157.0,1936.07,3,2011-07-08 13:26:00,153,2,Loyal VIPs,19.360699999999998
2062,15158.0,401.40000000000003,1,2011-10-25 13:53:00,44,1,Minimal Effort Group,4.014
2064,15160.0,158.16,1,2010-12-17 14:15:00,356,0,Win-Back Campaign,1.5816
2065,15163.0,304.47,2,2011-05-31 15:22:00,191,0,Win-Back Campaign,3.0447
2066,15164.0,843.05,3,2011-05-15 13:14:00,207,3,Upsell Potential,8.4305
2067,15165.0,487.75,1,2010-12-01 14:03:00,372,0,Win-Back Campaign,4.8775
2068,15167.0,163.0,1,2011-01-23 12:41:00,319,0,Win-Back Campaign,1.63
2069,15168.0,106.56,1,2011-11-14 11:26:00,25,1,Minimal Effort Group,1.0656
2070,15171.0,1289.5,1,2011-01-12 15:36:00,330,0,Win-Back Campaign,12.895
2071,15172.0,1624.05,5,2011-09-30 13:15:00,69,2,Loyal VIPs,16.2405
2072,15174.0,135.75,1,2011-01-21 09:06:00,322,0,Win-Back Campaign,1.3575
2073,15175.0,224.14,1,2011-09-29 11:31:00,71,1,Minimal Effort Group,2.2414
2074,15178.0,40.5,1,2011-03-24 15:12:00,259,0,Win-Back Campaign,0.405
2075,15179.0,2206.95,5,2011-04-20 09:03:00,233,2,Loyal VIPs,22.069499999999998
2076,15180.0,87.5,1,2010-12-07 14:57:00,366,0,Win-Back Campaign,0.875
2077,15181.0,689.4799999999999,3,2011-06-17 13:57:00,174,3,Upsell Potential,6.894799999999999
2078,15182.0,622.85,2,2011-07-08 13:37:00,153,3,Upsell Potential,6.2285
2079,15184.0,406.76,2,2011-06-02 12:06:00,190,0,Win-Back Campaign,4.0676
2080,15185.0,310.62,1,2011-09-30 14:06:00,69,1,Minimal Effort Group,3.1062
2081,15186.0,411.41,2,2011-06-24 14:54:00,167,0,Win-Back Campaign,4.1141000000000005
2084,15192.0,1044.32,3,2011-08-12 11:41:00,119,3,Upsell Potential,10.4432
2085,15193.0,499.32,1,2011-10-10 08:23:00,60,1,Minimal Effort Group,4.9932
2088,15197.0,1079.6100000000001,3,2011-04-01 11:50:00,252,3,Upsell Potential,10.796100000000001
2089,15198.0,193.64,2,2011-09-08 14:42:00,91,1,Minimal Effort Group,1.9364
2090,15199.0,1268.7,4,2011-09-06 10:12:00,94,2,Loyal VIPs,12.687000000000001
2091,15201.0,1236.54,5,2011-09-13 14:53:00,86,2,Loyal VIPs,12.3654
2092,15203.0,1827.8,6,2011-09-21 12:28:00,78,2,Loyal VIPs,18.278
2093,15204.0,316.58,1,2010-12-17 13:49:00,356,0,Win-Back Campaign,3.1658
2094,15205.0,653.24,2,2011-09-15 19:36:00,84,1,Minimal Effort Group,6.5324
2095,15206.0,420.29999999999995,4,2011-09-01 11:41:00,99,3,Upsell Potential,4.202999999999999
2096,15208.0,870.12,5,2011-06-29 13:51:00,162,3,Upsell Potential,8.7012
2097,15210.0,331.18,1,2011-04-28 16:11:00,224,0,Win-Back Campaign,3.3118
2098,15211.0,894.4100000000001,2,2010-12-09 16:08:00,364,0,Win-Back Campaign,8.9441
2099,15212.0,101.8,1,2011-04-12 13:45:00,240,0,Win-Back Campaign,1.018
2100,15213.0,328.35,2,2011-01-25 12:21:00,317,0,Win-Back Campaign,3.2835
2102,15215.0,734.94,3,2011-09-04 12:24:00,95,3,Upsell Potential,7.3494
2103,15216.0,96.6,1,2011-09-13 11:41:00,87,1,Minimal Effort Group,0.966
2105,15219.0,305.75,1,2011-06-16 16:57:00,175,0,Win-Back Campaign,3.0575
2106,15220.0,1778.96,6,2011-08-16 14:28:00,114,2,Loyal VIPs,17.7896
2107,15221.0,403.25,1,2010-12-08 13:08:00,365,0,Win-Back Campaign,4.0325
2108,15222.0,585.0,1,2011-01-25 08:03:00,318,0,Win-Back Campaign,5.85
2109,15223.0,755.75,2,2011-04-04 12:17:00,248,0,Win-Back Campaign,7.5575
2110,15224.0,322.08,2,2010-12-16 15:02:00,357,0,Win-Back Campaign,3.2207999999999997
2111,15225.0,409.40000000000003,1,2011-04-19 14:51:00,233,0,Win-Back Campaign,4.094
2112,15226.0,154.41,1,2011-02-02 11:41:00,310,0,Win-Back Campaign,1.5441
2113,15227.0,1219.4,5,2011-05-08 10:11:00,215,2,Loyal VIPs,12.194
2115,15230.0,429.6,2,2011-04-14 14:39:00,238,0,Win-Back Campaign,4.296
2116,15232.0,612.06,2,2011-08-18 16:27:00,112,3,Upsell Potential,6.1206
2117,15234.0,197.0,1,2011-03-08 08:53:00,276,0,Win-Back Campaign,1.97
2119,15236.0,321.05,1,2011-02-14 10:52:00,298,0,Win-Back Campaign,3.2105
2120,15237.0,1412.32,4,2011-09-22 15:28:00,77,2,Loyal VIPs,14.123199999999999
2121,15238.0,1071.99,3,2011-09-05 15:26:00,94,3,Upsell Potential,10.7199
2122,15239.0,780.59,2,2011-09-22 09:53:00,78,3,Upsell Potential,7.8059
2123,15240.0,1706.57,5,2011-09-16 13:45:00,83,2,Loyal VIPs,17.0657
2125,15243.0,316.68,1,2011-09-26 14:12:00,73,1,Minimal Effort Group,3.1668000000000003
